bigxiang;2;16122;14969;;;;;;;
cpjolicoeur;1;14970;;;;;;;;
BroiSatse;1;14975;;;;;;;;
paulRbr;1;14989;;;;;;;;
vanderhoop;1;15002;;;;;;;;
lucianocosta;1;15033;;;;;;;;
garymardell;1;15034;;;;;;;;
guiocavalcanti;1;15043;;;;;;;;
tak2siva;1;15066;;;;;;;;
IanMitchell;1;15076;;;;;;;;
RaVbaker;1;15122;;;;;;;;
mfpiccolo;1;15222;;;;;;;;
haozeng;1;15348;;;;;;;;
mwitek;1;15368;;;;;;;;
jsgarvin;1;15416;;;;;;;;
mezza;1;15423;;;;;;;;
electorateme;1;15441;;;;;;;;
jshawl;1;15547;;;;;;;;
jackkinsella;1;15578;;;;;;;;
jamesyang124;3;15892;15861;15584;;;;;;
hinshun;1;15622;;;;;;;;
adz;1;15632;;;;;;;;
jk779;1;15664;;;;;;;;
philipgiuliani;1;15769;;;;;;;;
f3nry;1;15773;;;;;;;;
wanelo-pair;1;15774;;;;;;;;
crywolfe;2;15781;15779;;;;;;;
rahulk1000;1;15842;;;;;;;;
8BitRick;1;15883;;;;;;;;
bcjordan;2;15891;15888;;;;;;;
claudiofullscreen;1;15925;;;;;;;;
jbrowning;1;15936;;;;;;;;
user-tony;1;15952;;;;;;;;
dimonzozo;1;15966;;;;;;;;
johnpaulashenfelter;1;16001;;;;;;;;
caio-ribeiro-pereira;1;16017;;;;;;;;
drueck;1;16045;;;;;;;;
celic;2;16067;16066;;;;;;;
dpirotte;1;16110;;;;;;;;
nazarok;1;16141;;;;;;;;
ericroberts;1;16146;;;;;;;;
johnkelly;1;16202;;;;;;;;
staskie;1;16217;;;;;;;;
abrambailey;1;16223;;;;;;;;
nburt;1;16243;;;;;;;;
leckylao;1;16252;;;;;;;;
chelseatroy;1;16257;;;;;;;;
bjliu;1;16293;;;;;;;;
fl00r;1;16311;;;;;;;;
OrelSokolov;1;16320;;;;;;;;
mattfreer;1;16321;;;;;;;;
oneamtu;1;16390;;;;;;;;
niklas;1;16391;;;;;;;;
pctj101;1;16418;;;;;;;;
xuchu;1;16462;;;;;;;;
duksis;1;16478;;;;;;;;
Robovirtuoso;1;16496;;;;;;;;
dilizarov;2;16518;16498;;;;;;;
woto;1;16500;;;;;;;;
jasonpang;1;16521;;;;;;;;
irisyuan;1;16522;;;;;;;;
abeburnett;1;16538;;;;;;;;
citizen428;2;16628;16611;;;;;;;
aceofspades;4;21986;21985;17213;16624;;;;;
adorechic;1;16635;;;;;;;;
pseudomuto;1;16638;;;;;;;;
pawelnguyen;2;16744;16730;;;;;;;
sachin004;2;16903;16771;;;;;;;
Aerlinger;1;16798;;;;;;;;
mnieborak;1;16802;;;;;;;;
camelmasa;1;16862;;;;;;;;
fabiob;1;16885;;;;;;;;
matt423;1;16899;;;;;;;;
alex-ross;1;16905;;;;;;;;
eprothro;1;16949;;;;;;;;
sharnik;1;16955;;;;;;;;
trungpham;5;16969;16968;16965;16962;16961;;;;
damien;1;16991;;;;;;;;
lankz;1;17002;;;;;;;;
arjan0307;1;17003;;;;;;;;
voke;1;17006;;;;;;;;
learning-lichen;1;17021;;;;;;;;
smoak;1;17035;;;;;;;;
adamonduty;1;17037;;;;;;;;
johanb;1;17044;;;;;;;;
collimarco;1;17065;;;;;;;;
TheNaoX;1;17134;;;;;;;;
twohlix;1;17149;;;;;;;;
mlarraz;5;26349;24361;21024;20134;17154;;;;
dchacke;1;17155;;;;;;;;
arantir;1;17181;;;;;;;;
vais;1;17182;;;;;;;;
rossta;1;17200;;;;;;;;
AhmedBelal;1;17207;;;;;;;;
andycandrea;1;17231;;;;;;;;
leemhenson;1;17256;;;;;;;;
sjzhu;1;17258;;;;;;;;
danrabinowitz;2;23704;17274;;;;;;;
DerekMaffett;1;17276;;;;;;;;
kcpyeung;1;17298;;;;;;;;
wikimatze;1;17309;;;;;;;;
nelsond;1;17344;;;;;;;;
arthurkarganyan;1;17387;;;;;;;;
takady;1;17389;;;;;;;;
fbernier;1;17394;;;;;;;;
janraasch;1;17413;;;;;;;;
manikandan-kandasamy;1;17419;;;;;;;;
jaredjenkins;2;17566;17422;;;;;;;
mariuz;1;17424;;;;;;;;
agius;1;17461;;;;;;;;
creddy;1;17468;;;;;;;;
kevinmarx;1;17485;;;;;;;;
Krule;1;17524;;;;;;;;
nengxu;1;17548;;;;;;;;
kodnin;1;17554;;;;;;;;
calvincorreli;1;17594;;;;;;;;
afunction;1;17600;;;;;;;;
runephilosof;1;17606;;;;;;;;
amalkov;1;17608;;;;;;;;
JONBRWN;1;17616;;;;;;;;
javawizard;2;26088;17668;;;;;;;
DangerDawson;1;17675;;;;;;;;
fabiolnm;1;17687;;;;;;;;
rzane;2;26992;17720;;;;;;;
DamirSvrtan;2;17735;17734;;;;;;;
bry;1;17736;;;;;;;;
jetabe;1;17775;;;;;;;;
ngauthier;2;19772;17777;;;;;;;
dilpreet92;2;17779;17778;;;;;;;
tibastral;1;17814;;;;;;;;
terlar;1;17847;;;;;;;;
mintuhouse;1;17880;;;;;;;;
KyFaSt;1;17883;;;;;;;;
just3ws;1;17990;;;;;;;;
conzett;1;18014;;;;;;;;
zealoushacker;1;18016;;;;;;;;
alexsoble;1;18075;;;;;;;;
daryllxd;1;18088;;;;;;;;
yogeshjain999;1;18094;;;;;;;;
leods92;1;18112;;;;;;;;
ysolis;1;18150;;;;;;;;
carlisia;1;18176;;;;;;;;
ccschmitz;1;18182;;;;;;;;
juanpaulo;1;18212;;;;;;;;
kubum;1;18214;;;;;;;;
mehulkar;1;18216;;;;;;;;
aaron-coding;1;18238;;;;;;;;
chinshr;1;18245;;;;;;;;
Carpetsmoker;1;18278;;;;;;;;
waratuman;1;18282;;;;;;;;
PaBLoX-CL;1;18309;;;;;;;;
txus;2;18421;196;;;;;;;
narutosanjiv;1;18441;;;;;;;;
marnen;1;18442;;;;;;;;
ferrous26;1;18449;;;;;;;;
mattkirman;1;18457;;;;;;;;
equivalent;5;21702;20646;20634;20608;18463;;;;
toddgardner;3;22158;18685;18475;;;;;;
danott;2;18536;18525;;;;;;;
soma;1;18530;;;;;;;;
ruyrocha;1;18535;;;;;;;;
trev;1;18617;;;;;;;;
stakach;1;18639;;;;;;;;
andrewpcone;1;18649;;;;;;;;
brentdax;1;18650;;;;;;;;
kbaba1001;1;18652;;;;;;;;
dmastylo;1;18668;;;;;;;;
sdfghjklas;1;18669;;;;;;;;
avit;1;18673;;;;;;;;
ldaltro;1;18691;;;;;;;;
maxbeizer;1;18702;;;;;;;;
mvillaev;1;18715;;;;;;;;
montanalow;1;18742;;;;;;;;
bgott;1;18757;;;;;;;;
indaso;1;18773;;;;;;;;
kaihuang201;1;18778;;;;;;;;
katxiao;1;18781;;;;;;;;
airatshigapov;1;18798;;;;;;;;
jnraine;2;19836;18805;;;;;;;
angdev;2;19245;18865;;;;;;;
mastfish;1;18866;;;;;;;;
jondeandres;1;18867;;;;;;;;
a2ikm;1;18894;;;;;;;;
arenoir;2;18931;18930;;;;;;;
jkuchta;3;25934;25933;18955;;;;;;
srt32;1;18963;;;;;;;;
rsamoilov;1;18972;;;;;;;;
codygustafson;1;18974;;;;;;;;
emclab;2;20953;19024;;;;;;;
bbatsov;1;19025;;;;;;;;
vesan;2;19033;75;;;;;;;
vladimir-tikhonov;1;19061;;;;;;;;
h0lyalg0rithm;1;19063;;;;;;;;
epidemian;1;19075;;;;;;;;
chastell;1;19081;;;;;;;;
Sonopa;1;19091;;;;;;;;
JeffreyLeeSpokeo;1;19199;;;;;;;;
jkhmoco;1;19253;;;;;;;;
aomega08;1;19269;;;;;;;;
benternet;2;23267;19300;;;;;;;
ress;1;19321;;;;;;;;
matugm;1;19326;;;;;;;;
pjump;1;19334;;;;;;;;
Kosmas;1;19355;;;;;;;;
smsohan;1;19358;;;;;;;;
christianbundy;1;19369;;;;;;;;
akshetpandey;1;19390;;;;;;;;
r7kamura;1;19424;;;;;;;;
jelmersnoeck;1;19426;;;;;;;;
codez;1;19435;;;;;;;;
troter;1;19470;;;;;;;;
rtomayko;1;19474;;;;;;;;
Swarzkopf314;2;19495;19494;;;;;;;
slavapavlutin;2;19506;19505;;;;;;;
dvisockas;1;19513;;;;;;;;
Slavunderkind;2;19597;19574;;;;;;;
paulociecomp;1;19579;;;;;;;;
tiwi;1;19580;;;;;;;;
berniechiu;1;19598;;;;;;;;
thejonanshow;1;19605;;;;;;;;
pjungwir;1;19618;;;;;;;;
wingfire;1;19623;;;;;;;;
nkcr;1;19634;;;;;;;;
rickypai;1;19646;;;;;;;;
ezzannn;1;19660;;;;;;;;
humzashah;1;19678;;;;;;;;
alexfalkowski;1;19684;;;;;;;;
batizhevsky;1;19710;;;;;;;;
marcinbiegun;1;19744;;;;;;;;
arjes;1;19749;;;;;;;;
turlockmike;1;19760;;;;;;;;
naiyt;1;19773;;;;;;;;
sevaorlov;3;24507;24020;19807;;;;;;
OAGr;1;19838;;;;;;;;
bboe;1;19883;;;;;;;;
plus3x;1;19922;;;;;;;;
avdept;1;19936;;;;;;;;
isc;1;19940;;;;;;;;
timothee-alby;1;19965;;;;;;;;
qingwenp;1;20021;;;;;;;;
kcdragon;1;20050;;;;;;;;
olhoscastanhosrj;1;20090;;;;;;;;
upadhyay-ashish;2;20103;20102;;;;;;;
joe1chen;1;20118;;;;;;;;
abhinavdhasmana;1;20162;;;;;;;;
AmShaegar13;1;20168;;;;;;;;
shaicoleman;1;20181;;;;;;;;
wads;1;20186;;;;;;;;
hwhelchel;2;26754;20198;;;;;;;
breckenedge;1;20224;;;;;;;;
mainameiz;1;20227;;;;;;;;
Fudoshiki;3;28235;20243;20242;;;;;;
yesmeck;1;20289;;;;;;;;
mattvleming;1;20322;;;;;;;;
coorasse;1;20337;;;;;;;;
mcshakes;1;20352;;;;;;;;
anand-mohanaveeramani;1;20391;;;;;;;;
bhamodi;1;20408;;;;;;;;
joallard;1;20425;;;;;;;;
Nullset14;1;20469;;;;;;;;
pascalbetz;1;20481;;;;;;;;
raviiitb;1;20501;;;;;;;;
askl56;1;20532;;;;;;;;
kjcpaas;1;20533;;;;;;;;
AndyObtiva;1;20537;;;;;;;;
mfbx9da4;1;20589;;;;;;;;
januszm;1;20603;;;;;;;;
jackhubs;1;20619;;;;;;;;
rnubel;1;20640;;;;;;;;
themilkman;1;20692;;;;;;;;
philsturgeon;1;20693;;;;;;;;
sizix;2;23115;20698;;;;;;;
simsalabim;1;20715;;;;;;;;
puneet24;3;21763;20785;20772;;;;;;
matthias-geier;1;20788;;;;;;;;
vincentwoo;1;20801;;;;;;;;
dzader;1;20822;;;;;;;;
sidot3291;1;20937;;;;;;;;
pawurb;1;20952;;;;;;;;
tedtoer;1;20963;;;;;;;;
paulspringett;1;20965;;;;;;;;
presskey;1;20966;;;;;;;;
naliwajek;1;20974;;;;;;;;
himesh-r;1;20997;;;;;;;;
shivanibhanwal;1;21014;;;;;;;;
earksiinni;1;21022;;;;;;;;
antnvtkvsk;2;21027;21026;;;;;;;
krishnarohitreddy;1;21050;;;;;;;;
brauliobo;2;21908;21101;;;;;;;
stereodenis;1;21118;;;;;;;;
mhutter;1;21125;;;;;;;;
shefig007;1;21141;;;;;;;;
vitalikdanchenko;1;21144;;;;;;;;
brendanwb;1;21149;;;;;;;;
ballPointPenguin;1;21151;;;;;;;;
dankohn;1;21162;;;;;;;;
RoxasShadow;1;21164;;;;;;;;
captainpete;1;21192;;;;;;;;
gkta;1;21206;;;;;;;;
domgetter;1;21213;;;;;;;;
ferdinandrosario;1;21222;;;;;;;;
cmckni3;1;21238;;;;;;;;
satomicchy;2;21256;21255;;;;;;;
walterdavis;2;24867;21269;;;;;;;
shishi;1;21305;;;;;;;;
rhc2104;1;21308;;;;;;;;
cawcaw;1;21311;;;;;;;;
tylerholien;2;21323;21322;;;;;;;
brianhempel;1;21360;;;;;;;;
pik;1;21362;;;;;;;;
mmontossi;1;21393;;;;;;;;
shireeshj;2;21414;21394;;;;;;;
sjcoursera;1;21413;;;;;;;;
toobulkeh;1;21427;;;;;;;;
EugZol;1;21438;;;;;;;;
nielsbuus;1;21470;;;;;;;;
totzyuta;1;21479;;;;;;;;
faucct;1;21485;;;;;;;;
orlandoAppfolio;1;21494;;;;;;;;
esiegel;1;21572;;;;;;;;
mgwidmann;1;21592;;;;;;;;
anthonyfalzetti;1;21648;;;;;;;;
masolin;1;21665;;;;;;;;
mooreniemi;1;21706;;;;;;;;
jhsbeat;1;21730;;;;;;;;
soutaro;1;21756;;;;;;;;
fabn;2;23032;21798;;;;;;;
Seralto;1;21833;;;;;;;;
neutronz;3;21875;21871;21835;;;;;;
pgeyleg;1;21837;;;;;;;;
esjee;1;21847;;;;;;;;
juanedi;1;21890;;;;;;;;
fleitz;1;21920;;;;;;;;
kalrover;2;26008;21968;;;;;;;
mtodd;2;22084;21994;;;;;;;
garman;1;22002;;;;;;;;
aliismayilov;1;22067;;;;;;;;
dankreiger;2;22223;22069;;;;;;;
igrep;1;22086;;;;;;;;
shaqq;1;22107;;;;;;;;
gkopylov;1;22108;;;;;;;;
SpencerCloud;1;22110;;;;;;;;
sachinmittal93;1;22111;;;;;;;;
brancz;2;22146;22137;;;;;;;
jeromedalbert;2;22168;22167;;;;;;;
1st8;1;22190;;;;;;;;
danny-andrews;1;22192;;;;;;;;
ojundt;1;22219;;;;;;;;
kuinak;2;22234;277;;;;;;;
donvaughn;2;22247;22246;;;;;;;
chrislintw;1;22253;;;;;;;;
jgunnink;1;22256;;;;;;;;
lglove;2;24282;22284;;;;;;;
hendricius;1;22301;;;;;;;;
ckoenig;1;22321;;;;;;;;
anvyzhang;1;22351;;;;;;;;
osheroff;1;22389;;;;;;;;
lakesare;1;22414;;;;;;;;
abarriga;1;22418;;;;;;;;
lucianosousa;2;22448;22442;;;;;;;
mmustala;1;22458;;;;;;;;
jordan-brough;1;22472;;;;;;;;
cmoodyEIT;1;22478;;;;;;;;
davidruizrodri;1;22497;;;;;;;;
Friend-LGA;1;22522;;;;;;;;
milgner;1;22533;;;;;;;;
KMontag42;1;22539;;;;;;;;
jacobat;1;22541;;;;;;;;
Cleggameg;1;22561;;;;;;;;
astrauka;1;22578;;;;;;;;
marcelor;1;22590;;;;;;;;
bobf;1;22631;;;;;;;;
geobde;1;22694;;;;;;;;
vinay-mittal;2;23101;22751;;;;;;;
ali-l;1;22784;;;;;;;;
abookyun;1;22812;;;;;;;;
tarasmatsyk;1;22858;;;;;;;;
purintai;2;26841;22882;;;;;;;
stevecrozz;1;22885;;;;;;;;
michaelrkn;1;22953;;;;;;;;
gavit;1;22981;;;;;;;;
ignat-zakrevsky;2;23001;22990;;;;;;;
sos4nt;1;23018;;;;;;;;
pp;1;23023;;;;;;;;
manfrin;1;23036;;;;;;;;
sliiser;1;23043;;;;;;;;
wingrunr21;1;23046;;;;;;;;
nurulazradm;1;23050;;;;;;;;
yebihara;1;23109;;;;;;;;
maital;1;23113;;;;;;;;
davekinkead;1;23132;;;;;;;;
subhashsaran;1;23155;;;;;;;;
southwolf;2;28076;23238;;;;;;;
hugocorbucci;1;23269;;;;;;;;
dsounded;1;23276;;;;;;;;
sassygrody;1;23412;;;;;;;;
hiveer;1;23444;;;;;;;;
yhirano55;1;23516;;;;;;;;
mikhailov;1;23518;;;;;;;;
roymoran;1;23551;;;;;;;;
clarkware;1;23564;;;;;;;;
aspirewit;1;23574;;;;;;;;
bjallen;1;23646;;;;;;;;
twairball;1;23672;;;;;;;;
brianstien;1;23700;;;;;;;;
zhangsoledad;1;23703;;;;;;;;
lalithr95;2;23765;23716;;;;;;;
jesjos;1;23755;;;;;;;;
fresham;1;23762;;;;;;;;
leonardoprg;2;23784;23780;;;;;;;
abhijitsinha;1;23826;;;;;;;;
lukelex;1;23865;;;;;;;;
rplaurindo;2;23897;23871;;;;;;;
JamesChevalier;1;23888;;;;;;;;
ValMai;1;23928;;;;;;;;
jkrmr;1;24016;;;;;;;;
msbit;2;24047;24046;;;;;;;
nakulpathak3;1;24065;;;;;;;;
odaata;1;24100;;;;;;;;
ashish-sjc;1;24114;;;;;;;;
joahking;1;24151;;;;;;;;
l4u;1;24182;;;;;;;;
eliasjpr;1;24212;;;;;;;;
tenshilg;1;24240;;;;;;;;
vassilevsky;2;26513;24252;;;;;;;
lukehorvat;1;24268;;;;;;;;
robb-on;1;24287;;;;;;;;
lynnd335;1;24321;;;;;;;;
xire28;1;24329;;;;;;;;
alex-teren;1;24336;;;;;;;;
Hugo-Hache;1;24353;;;;;;;;
denqxotl;1;24358;;;;;;;;
houdl;1;24389;;;;;;;;
grzegorzblaszczyk;2;24420;24408;;;;;;;
bluehallu;3;25724;25723;24416;;;;;;
kenaniah;1;24425;;;;;;;;
TikiTDO;1;24483;;;;;;;;
clupprich;1;24499;;;;;;;;
hechen0;1;24538;;;;;;;;
elcubo;1;24546;;;;;;;;
somerobots;1;24590;;;;;;;;
at-shakil;1;24625;;;;;;;;
conf;1;24660;;;;;;;;
shinofumijp;1;24671;;;;;;;;
Arkanain;1;24675;;;;;;;;
avand;1;24734;;;;;;;;
eacaps;1;24741;;;;;;;;
manojmj92;1;24782;;;;;;;;
mrkn;1;24795;;;;;;;;
aharpervc;3;24824;24823;24822;;;;;;
gguerini;1;24891;;;;;;;;
khall;1;24914;;;;;;;;
tianlu1677;1;24928;;;;;;;;
sidsimac;1;24947;;;;;;;;
MichaelSp;1;24952;;;;;;;;
m0n9oose;1;24996;;;;;;;;
OmkarPatil2510;2;25075;25034;;;;;;;
benjaminmathews;1;25040;;;;;;;;
guiruiz;2;25044;25042;;;;;;;
taiki45;1;25054;;;;;;;;
zhuochun;1;25063;;;;;;;;
takayukishmz;1;25064;;;;;;;;
binarydev;1;25071;;;;;;;;
mattcg;1;25086;;;;;;;;
charlesskariah;1;25089;;;;;;;;
RyanFitzgerald;1;25112;;;;;;;;
beauby;1;25124;;;;;;;;
benjlcox;1;25142;;;;;;;;
JelF;1;25163;;;;;;;;
akozhemiakin;1;25200;;;;;;;;
qsona;1;25245;;;;;;;;
maltoe;1;25253;;;;;;;;
arvindvyas;2;25261;25260;;;;;;;
Amrani;1;25310;;;;;;;;
ilyakorol;1;25314;;;;;;;;
MattiaMalonni;1;25360;;;;;;;;
pedrozath;1;25441;;;;;;;;
keoghpe;1;25468;;;;;;;;
robmathews;2;25495;25494;;;;;;;
yuriihabrusiev;1;25515;;;;;;;;
niconegoto;3;27417;25808;25541;;;;;;
Jxck;1;25548;;;;;;;;
arthurkulchenko;1;25576;;;;;;;;
trevormerritt;1;25601;;;;;;;;
steve981cr;2;25643;25642;;;;;;;
waghanza;1;25686;;;;;;;;
mrb;2;25887;25703;;;;;;;
jstumbaugh;2;26772;25709;;;;;;;
d-m-u;1;25721;;;;;;;;
checkraiser;1;25760;;;;;;;;
mgi166;1;25814;;;;;;;;
jopcode;1;25839;;;;;;;;
SamMolokanov;1;25847;;;;;;;;
macournoyer;1;25884;;;;;;;;
lukerollans;1;25891;;;;;;;;
spdawson;1;25901;;;;;;;;
drhenner;1;25905;;;;;;;;
gburanov;1;25921;;;;;;;;
asteroidsbg;1;25939;;;;;;;;
bendilley;1;25968;;;;;;;;
lorint;2;26068;25980;;;;;;;
JasonLunn;2;26044;26028;;;;;;;
fidelisrafael;1;26052;;;;;;;;
studiovx;1;26082;;;;;;;;
gammons;1;26139;;;;;;;;
ReidasaurusRex;1;26149;;;;;;;;
gabrieltaylor;1;26165;;;;;;;;
leanhdaovn;1;26204;;;;;;;;
agibralter;1;26211;;;;;;;;
kmewhort;1;26223;;;;;;;;
taf2;1;26230;;;;;;;;
MSathieu;3;27524;26262;26236;;;;;;
acaron;1;26246;;;;;;;;
nsheridan;1;26252;;;;;;;;
ncreuschling;1;26277;;;;;;;;
agx;1;26300;;;;;;;;
NishantUpadhyay-BTC;1;26335;;;;;;;;
ares;1;26342;;;;;;;;
triplepointfive;1;26492;;;;;;;;
Dfenniak;2;26505;26504;;;;;;;
BastianHofmann;1;26550;;;;;;;;
tobiashm;1;26565;;;;;;;;
dukex;2;26575;149;;;;;;;
rubyfunk;1;26583;;;;;;;;
imdanshraaj;1;26601;;;;;;;;
lukaselmer;1;26642;;;;;;;;
uaihebert;1;26657;;;;;;;;
nickoki;1;26674;;;;;;;;
rvanlieshout;1;26715;;;;;;;;
ToruIwashita;1;26717;;;;;;;;
Jerph;1;26722;;;;;;;;
choncou;1;26761;;;;;;;;
georgeu2000;1;26775;;;;;;;;
jtrost;2;26995;26781;;;;;;;
plicjo;1;26791;;;;;;;;
krzcho;1;26844;;;;;;;;
allcentury;1;26856;;;;;;;;
ThadeuBrito;1;26879;;;;;;;;
jniebuhr;1;26897;;;;;;;;
iridakos;1;26900;;;;;;;;
ilasorsa;1;26910;;;;;;;;
pinkythalli97;4;26924;26923;26922;26921;;;;;
SweeD;2;26944;230;;;;;;;
vl3;1;26963;;;;;;;;
ricardotk002;1;26968;;;;;;;;
7dr1v3;2;26997;26970;;;;;;;
buweilv;1;27003;;;;;;;;
DanielVartanov;1;27016;;;;;;;;
everthis;1;27020;;;;;;;;
oranmor;1;27021;;;;;;;;
ivgiuliani;1;27032;;;;;;;;
rubyrider;1;27087;;;;;;;;
sina-s;3;27098;27097;27096;;;;;;
NuM314;1;27100;;;;;;;;
Mihoid;1;27134;;;;;;;;
drewhamlett;1;27159;;;;;;;;
lgilliam;1;27184;;;;;;;;
chuancf;1;27208;;;;;;;;
magnocosta;1;27219;;;;;;;;
JoeNyland;1;27242;;;;;;;;
mathieujobin;1;27254;;;;;;;;
xgqfrms-GitHub;2;27284;27283;;;;;;;
saif55582;1;27327;;;;;;;;
CamJN;1;27373;;;;;;;;
mottalrd;1;27394;;;;;;;;
thewoolleyman;1;27432;;;;;;;;
jsyeo;2;27466;27464;;;;;;;
vgonda;1;27487;;;;;;;;
jaysoifer;1;27568;;;;;;;;
rsempe;1;27630;;;;;;;;
cupakromer;1;27641;;;;;;;;
zhufenggood;1;27672;;;;;;;;
thatmffmmisfit;1;27696;;;;;;;;
searls;1;27707;;;;;;;;
Widdershin;1;27721;;;;;;;;
zacharymetz;1;27732;;;;;;;;
GarouDan;1;27807;;;;;;;;
AaronCowan;1;27837;;;;;;;;
marrsale;1;27878;;;;;;;;
kalleth;1;27905;;;;;;;;
gavingmiller;2;27908;1884;;;;;;;
jasonleonhard;1;27911;;;;;;;;
alse;1;27963;;;;;;;;
newtrat;1;27967;;;;;;;;
hzlu;1;28030;;;;;;;;
fulldecent;1;28039;;;;;;;;
deraru;1;28046;;;;;;;;
MarshP;1;28084;;;;;;;;
jerry-tao;1;28106;;;;;;;;
LoicAG;1;28123;;;;;;;;
jun68ykt;1;28281;;;;;;;;
mnshey;1;28309;;;;;;;;
ashishwadekar;1;28311;;;;;;;;
pradyumna2905;1;28317;;;;;;;;
eddardshead;1;28329;;;;;;;;
